reviewid,userId,movieId,rating,timestamp
79736,561,33166,3,1491095376
79828,561,33493,3.5,1491091167
79997,561,33679,1,1491091463
80117,561,33794,4,1491090888
80214,561,34048,2.5,1491091574
80375,561,34319,2,1491091518
80462,561,34405,4,1491092230
80836,561,37727,2,1491091785
81030,561,38061,4,1491095164
81522,561,41566,3,1491091230
81566,561,41569,3,1491094476
81974,561,44191,3,1491090915
82063,561,44199,2.5,1491091058
82307,561,45186,3.5,1491091484
82344,561,45431,2,1491091652
82448,561,45499,2.5,1491091372
82866,561,46578,3.5,1491092480
83037,561,46976,3.5,1491095202
83341,561,48304,3,1491092951
83491,561,48394,1.5,1491091028
83605,561,48516,4.5,1491091045
83810,561,48780,3.5,1491095101
83948,561,49272,3,1491090965
84085,561,49530,3,1491091051
84325,561,50872,3,1491092372
84460,561,51255,4,1491091160
84481,561,51412,1.5,1491091704
84521,561,51540,3.5,1491095285
84604,561,51662,3.5,1491095443
84727,561,52281,2.5,1491095167
84803,561,52604,3.5,1491091645
84853,561,52722,2,1491091648
84940,561,52973,2.5,1491092304
85126,561,53322,3,1491094388
85431,561,54256,2,1491094424
85592,561,54286,4.5,1491091001
85653,561,54503,3.5,1491092180
85755,561,54997,2,1491092982
86320,561,56174,2.5,1491094550
86627,561,57368,3,1491094463
86652,561,57528,3,1491095535
87006,561,58559,5,1491090831
87233,561,59315,3.5,1491090880
87285,561,59369,2.5,1491091077
87362,561,59615,2.5,1491091710
87433,561,59784,3.5,1491091151
87492,561,60040,3,1491091458
87593,561,60069,5,1491090872
87883,561,61024,4,1491092121
88279,561,63082,4,1491090979
88390,561,63859,2.5,1491094533
88521,561,64614,3,1491092326
88975,561,67408,2.5,1491091634
88999,561,67734,3,1491094699
89115,561,68157,3.5,1491090904
89251,561,68358,4,1491090882
89311,561,68791,2,1491091613
89432,561,68954,4.5,1491090847
89641,561,69526,1,1491091848
89891,561,70286,3.5,1491091203
90047,561,71264,2.5,1491091250
90165,561,71535,4.5,1491091174
90503,561,72998,3,1491095290
90571,561,73017,4.5,1491095357
90742,561,74458,3,1491094828
90972,561,76175,2,1491091838
91011,561,76251,3,1491091177
91100,561,77561,3,1491095562
91152,561,78105,3,1491091716
91202,561,78469,3,1491091606
91250,561,78499,4.5,1491091085
91315,561,79057,3,1491091746
91488,561,79132,3.5,1491091990
91518,561,79139,2,1491091743
91604,561,79592,2,1491094332
91623,561,79695,2.5,1491091659
91769,561,80463,4,1491092356
91796,561,80489,3.5,1491095396
91983,561,81564,2,1491091206
92286,561,82461,3,1491091474
92338,561,83134,3.5,1491092196
92443,561,84392,2,1491095423
92472,561,84772,3,1491094542
92518,561,84954,2,1491094539
92696,561,86298,1.5,1491091589
92733,561,86332,4,1491095546
92955,561,87232,3.5,1491091180
93160,561,88129,4.5,1491091291
93192,561,88140,3.5,1491091312
93292,561,88744,4,1491091377
93473,561,89745,4.5,1491091070
93657,561,90746,3,1491091189
93757,561,91485,2.5,1491091694
93809,561,91500,3,1491094834
93884,561,91529,4,1491091008
93907,561,91535,2.5,1491091339
93944,561,91542,4.5,1491095388
94201,561,93326,2,1491091879
94297,561,93840,3,1491090750
94415,561,94864,2,1491091469
94478,561,95105,2,1491091851
94512,561,95167,2.5,1491091216
94528,561,95207,3,1491091778
94601,561,95510,3,1491094439
94662,561,95875,2.5,1491091728
94714,561,96079,3,1491091196
94846,561,96737,4,1491095350
94960,561,97306,2,1491092756
95025,561,97913,4,1491090740
95098,561,97938,3,1491095239
95320,561,99114,3,1491091040
95473,561,101362,2,1491091791
95516,561,101864,2,1491091428
95577,561,102125,2.5,1491091325
95613,561,102407,2.5,1491094361
95634,561,102445,3.5,1491091225
95730,561,103042,3,1491091500
95777,561,103228,3.5,1491094355
95846,561,103339,2,1491091733
96088,561,104879,3,1491092388
96141,561,105468,2.5,1491091604
96161,561,105504,3.5,1491095489
96212,561,106002,2.5,1491091525
96311,561,106489,3.5,1491091100
96536,561,107406,4,1491095149
96590,561,108190,1,1491091543
96641,561,108932,3.5,1491090744
96719,561,109374,3.5,1491092270
96793,561,109487,3,1491091013
96900,561,110553,2,1491091565
97001,561,111364,4,1491091696
97091,561,111759,1.5,1491091102
97108,561,111781,3,1491091303
97157,561,112171,3,1491091622
97326,561,112623,3.5,1491091357
97396,561,112852,4,1491090848
97587,561,115210,3,1491091534
97644,561,115617,3,1491090869
97783,561,116823,2.5,1491090763
98059,561,120799,1,1491091688
98135,561,122882,4.5,1491091283
98177,561,122886,4,1491090863
98251,561,122900,3.5,1491091319
98311,561,122904,2,1491095067
98403,561,122920,3.5,1491095413
98425,561,122922,2.5,1491095400
98663,561,130520,1,1491091721
98828,561,134130,3.5,1491092329
98925,561,134853,3,1491090885
99010,561,135569,3.5,1491091121
99068,561,136020,2.5,1491094553
99130,561,136864,2,1491091855
99170,561,138036,4,1491094445
99224,561,139385,3.5,1491092337
99516,561,146656,3.5,1491095479
99637,561,149406,3.5,1491091520
99965,561,160438,2,1491091498
100122,561,164179,3.5,1491090772
100222,561,166528,4,1491095045
100287,561,168174,3,1491095811
191,560,1,3,1469653413
1663,560,32,3.5,1469647882
1790,560,34,2.5,1469647264
2293,560,47,4,1469648029
2373,560,48,2.5,1469654312
2561,560,50,4,1469647239
2905,560,70,4,1469653546
3188,560,97,4,1469653182
3596,560,110,4,1469652439
4232,560,150,4,1469648079
4780,560,163,3.5,1469654276
5795,560,208,3.5,1469647278
6031,560,223,4,1469657652
7081,560,260,4,1469647797
7588,560,288,3.5,1469649265
7844,560,293,4.5,1469647274
8138,560,296,4,1469647859
8553,560,316,4,1469657593
9628,560,344,3.5,1469653410
10312,560,356,3.5,1469647891
10846,560,367,4,1469648910
11270,560,377,4,1469653411
11471,560,380,4,1469647870
12401,560,442,3.5,1469648797
13399,560,485,3.5,1469648914
13696,560,500,3.5,1469648885
14913,560,551,4,1469654292
15853,560,589,3,1469652670
16479,560,593,4,1469647247
17119,560,608,4,1469651955
18013,560,718,4,1469677592
18421,560,741,4,1469654372
18818,560,778,4.5,1469648003
19010,560,780,3.5,1469648499
21063,560,923,4,1469657403
23011,560,1080,4,1469652879
23267,560,1089,4,1469647269
23404,560,1092,3.5,1469654237
23785,560,1111,3.5,1469677595
23914,560,1127,4,1469648138
24131,560,1136,4,1469652410
24621,560,1193,3.5,1469652451
24832,560,1196,4,1469647857
25179,560,1198,4,1469652436
25247,560,1199,4,1469648122
25446,560,1201,4,1469652475
25837,560,1208,4,1469647925
26039,560,1210,4,1469647971
26351,560,1214,3.5,1470702523
26615,560,1220,3.5,1469653946
26846,560,1222,4,1469648017
27616,560,1246,3.5,1469648143
27750,560,1249,4,1469675546
28845,560,1274,3.5,1478019649
29298,560,1288,4,1469653916
29448,560,1291,4,1469647842
30440,560,1365,4,1469653211
31235,560,1391,4,1469652886
32104,560,1485,3,1469648455
32509,560,1527,4.5,1469647802
33067,560,1580,4,1469648432
33978,560,1641,3.5,1469653066
34170,560,1653,4,1469647907
34302,560,1673,4,1469654344
34420,560,1676,4.5,1469652921
34585,560,1682,4,1469648140
34887,560,1704,4,1469648028
35115,560,1721,3.5,1469648742
35343,560,1732,4.5,1469652441
36215,560,1884,4,1469652695
36342,560,1907,3.5,1469654145
36558,560,1917,3,1469654083
36767,560,1923,4,1469648712
37252,560,1961,3.5,1469648111
38089,560,2006,3.5,1469648875
38302,560,2012,2.5,1469648679
38753,560,2028,3.5,1469652483
39960,560,2115,4,1469657601
40780,560,2174,4.5,1469648686
41406,560,2273,3.5,1469648829
41646,560,2291,4,1469653849
42240,560,2329,4,1469647863
42593,560,2355,3,1469654116
43721,560,2424,3.5,1469648975
44822,560,2541,4,1469649001
45268,560,2571,4.5,1469647800
45591,560,2600,4,1469650428
45632,560,2605,4,1469648902
45929,560,2628,4,1469649995
46298,560,2671,2.5,1469649867
46314,560,2672,4,1469653333
46327,560,2677,4,1469651001
46444,560,2683,3.5,1469654003
46594,560,2692,4,1469648429
46658,560,2696,4,1469675550
46785,560,2700,3.5,1469654099
46836,560,2701,3,1469650085
46946,560,2706,2.5,1469648758
47105,560,2712,3.5,1469649838
47226,560,2716,3.5,1469648057
47676,560,2761,3.5,1469654149
47840,560,2762,4,1469648014
47901,560,2763,4,1469650068
48830,560,2858,4,1469647930
49095,560,2890,4,1469650062
50034,560,2959,4.5,1469647249
50611,560,3000,4,1469747560
51332,560,3081,4,1469649860
51399,560,3083,4,1469650558
51967,560,3147,4,1469650037
52083,560,3159,3,1469650601
52833,560,3253,3.5,1469654325
53308,560,3285,3.5,1469650468
53433,560,3301,3,1469649214
53599,560,3354,3.5,1469650397
54018,560,3408,3.5,1469649840
54456,560,3452,4,1469650591
54596,560,3471,3.5,1469652901
54743,560,3481,3,1469649835
54821,560,3489,3.5,1469649276
55669,560,3578,4,1469647827
55984,560,3624,2,1469654181
56862,560,3745,3,1469650488
56941,560,3751,3.5,1469654097
57393,560,3793,3.5,1469654085
57549,560,3822,4,1469677581
57587,560,3825,2.5,1469650612
57628,560,3826,4,1469654193
58070,560,3897,3,1469648136
58381,560,3948,3,1469648811
58478,560,3949,4,1469652480
58565,560,3967,3.5,1469654168
58710,560,3977,3.5,1469653228
58965,560,3994,4,1469648804
59074,560,3996,4,1469650005
59304,560,4011,4,1469647845
59392,560,4015,3,1469649303
59495,560,4018,3.5,1469650156
59638,560,4022,3,1469650014
59668,560,4023,2.5,1469748216
59731,560,4025,2.5,1469649317
59822,560,4027,4.5,1469650015
60362,560,4144,4,1469654607
60794,560,4226,3.5,1469647836
60853,560,4232,2.5,1469650594
61026,560,4246,3,1469649032
61216,560,4270,3.5,1469649271
61482,560,4306,3.5,1469649993
61549,560,4308,4,1469649871
61590,560,4310,3.5,1469649287
61739,560,4343,3,1469649331
61909,560,4367,2.5,1469650227
62066,560,4383,4,1469675109
62247,560,4446,3,1469650319
62310,560,4447,3.5,1469650163
63253,560,4720,4,1469648523
63604,560,4816,4,1469650208
63969,560,4878,3.5,1478019769
64296,560,4896,3,1469654114
64594,560,4963,4,1469650011
64747,560,4973,4,1469649999
64807,560,4975,3.5,1469654135
64886,560,4979,4,1469650099
65133,560,4993,4,1469647838
65273,560,4995,3.5,1469648054
65655,560,5072,3.5,1469651538
66062,560,5219,4,1469650496
66639,560,5349,3.5,1469648598
66718,560,5377,2.5,1469650173
66804,560,5378,4,1469649205
67031,560,5418,4,1469647989
67243,560,5445,3.5,1469647851
67543,560,5481,3.5,1469649290
67639,560,5502,3.5,1469648877
67869,560,5574,3.5,1469648693
67938,560,5613,4,1469677537
68041,560,5618,4,1469649842
68240,560,5669,4,1469649870
68329,560,5679,4,1469650169
68438,560,5782,4,1469675581
68464,560,5785,3.5,1469650891
68554,560,5810,4,1469650484
68660,560,5816,3,1469649857
68685,560,5839,4,1469677524
68686,560,5840,4,1469747793
68754,560,5878,4,1469657318
68780,560,5881,3.5,1469650957
68901,560,5903,3.5,1469657604
69181,560,5952,4,1469647848
69275,560,5956,3.5,1469648843
69482,560,5989,4,1469650019
69538,560,5991,4,1469649470
69771,560,6041,3.5,1469653173
69805,560,6059,3.5,1469649080
69848,560,6119,4,1469675875
69890,560,6155,2.5,1469649259
69910,560,6156,2,1469649241
70111,560,6218,3.5,1469650269
70237,560,6281,3,1469650412
70700,560,6365,3.5,1469650024
71004,560,6378,3,1469648594
71339,560,6537,3,1469650150
71486,560,6539,3.5,1469647825
71527,560,6541,3,1469650447
71766,560,6618,3.5,1469651044
72148,560,6754,3.5,1469648898
72230,560,6773,4,1469675531
72510,560,6863,3,1469648866
72612,560,6873,4,1469651030
72735,560,6874,4,1469648076
72924,560,6934,3.5,1469648941
73027,560,6942,2.5,1469650160
73081,560,6947,3,1469650309
73105,560,6952,3.5,1469651173
73596,560,7099,3.5,1469747595
73808,560,7147,3,1469650096
74023,560,7153,4,1469647831
74356,560,7265,4,1469675895
74467,560,7317,3,1469651066
74515,560,7323,4,1469747567
74747,560,7361,4,1469649373
75035,560,7438,4,1469650030
75160,560,7451,2.5,1469649236
75245,560,7460,4,1469651729
75900,560,8361,2.5,1469650301
76014,560,8368,3,1469648379
76111,560,8376,4,1469650282
76196,560,8464,4,1469648969
76327,560,8529,3.5,1469650323
76374,560,8533,2.5,1469650472
76411,560,8604,3.5,1469677591
76583,560,8638,3,1469650804
76650,560,8641,4,1469650335
76717,560,8644,3.5,1469648725
76799,560,8665,4,1469650045
76890,560,8783,3,1469650503
76938,560,8784,3,1469648894
77137,560,8865,3.5,1469649389
77182,560,8873,4,1469650571
77252,560,8874,4.5,1469648048
77318,560,8910,3.5,1469650843
77375,560,8917,4,1469650511
77552,560,8958,4,1469650573
77759,560,8970,3.5,1469648794
77836,560,8981,4,1469677758
77906,560,8984,4,1469649011
78078,560,26308,4,1469654248
78354,560,27266,4,1469654609
78371,560,27368,4,1469652047
78465,560,27660,4,1469650901
78503,560,27706,3.5,1469649411
78645,560,27815,2.5,1469675535
78749,560,27904,3,1469650854
78804,560,30707,3,1469648588
78954,560,30810,3.5,1469657522
79093,560,31123,2.5,1469675558
79269,560,31685,3,1469650478
79310,560,31696,3.5,1469648784
79539,560,32587,4.5,1469648087
79827,560,33493,4,1469648832
79996,560,33679,3.5,1469649094
80116,560,33794,3.5,1469647993
80213,560,34048,4,1469650260
80334,560,34162,3.5,1469650233
80374,560,34319,3.5,1469652023
80461,560,34405,2,1469665381
80486,560,34437,4,1469651932
80601,560,35836,4,1469648780
80676,560,36519,3.5,1469649110
80725,560,36529,4,1469652665
80818,560,37495,3.5,1470186568
80876,560,37729,3.5,1469747501
80914,560,37733,4.5,1469650578
81029,560,38061,4.5,1469649642
81036,560,38095,4,1469674290
81095,560,39183,3,1469650339
81154,560,39435,3.5,1469649115
81234,560,40414,3.5,1469675804
81418,560,40819,4,1469648888
81463,560,41285,4,1469650777
81565,560,41569,3,1469650327
81739,560,42738,3,1469648868
81973,560,44191,4.5,1469647828
82023,560,44195,4.5,1469649443
82275,560,45081,3.5,1469651300
82402,560,45447,3,1469649233
82594,560,45720,3,1469650514
82662,560,45722,3.5,1469650083
82736,560,45950,2.5,1469652704
82865,560,46578,3.5,1469650107
82902,560,46723,3.5,1469650531
82990,560,46972,3,1469650784
83036,560,46976,3.5,1469653997
83093,560,47099,3,1469747496
83236,560,47725,3.5,1469675818
83276,560,47997,4,1469651032
83301,560,48045,4,1469675814
83412,560,48385,4,1469650144
83490,560,48394,4,1469649645
83604,560,48516,4,1469650026
83665,560,48744,4,1469649970
83724,560,48774,4,1469649451
83947,560,49272,4,1469648096
83990,560,49278,3.5,1469677710
84084,560,49530,3.5,1469653959
84382,560,51084,3,1469655070
84396,560,51086,3,1469651231
84459,560,51255,4,1469650146
84603,560,51662,3.5,1469648133
84726,560,52281,4,1469650582
84763,560,52328,3.5,1469654779
84792,560,52579,3,1469655488
84939,560,52973,2.5,1469650403
85125,560,53322,4,1469650441
85144,560,53460,3,1469655498
85197,560,53519,4,1469650908
85331,560,53996,2.5,1469650295
85591,560,54286,4,1469647922
85603,560,54372,4,1469675096
85652,560,54503,4,1469650214
85660,560,54617,3.5,1469675623
85704,560,54881,3,1469655042
85728,560,54995,4,1469650963
85754,560,54997,3.5,1469650436
85816,560,55118,4,1469652467
85834,560,55232,3.5,1469649151
85880,560,55247,4,1469654714
85928,560,55269,3.5,1469650833
86016,560,55442,4,1469650986
86020,560,55444,4,1469655351
86413,560,56367,3.5,1469650057
86422,560,56563,2.5,1469655808
86436,560,56587,2.5,1469651058
86474,560,56757,3,1469654735
86626,560,57368,4.5,1469652895
86715,560,57669,4.5,1469652446
86815,560,58293,2.5,1469654805
87005,560,58559,4.5,1469647816
87114,560,59026,4,1469675592
87117,560,59037,3,1469655537
87284,560,59369,4,1469647975
87592,560,60069,4,1469648050
87624,560,60072,2.5,1469649136
87766,560,60684,4.5,1469648082
87800,560,60756,3.5,1469653998
88019,560,61323,4,1469654726
88171,560,62849,3.5,1469654837
88215,560,63072,4,1469654814
88278,560,63082,3.5,1469648399
88520,560,64614,3.5,1469648372
88655,560,64969,2.5,1469649199
88818,560,66097,3.5,1469654746
88956,560,67255,4,1469652581
88982,560,67665,3.5,1469655653
89022,560,67997,4,1469655329
89114,560,68157,4,1469652473
89168,560,68237,4,1469652491
89328,560,68886,4,1469675758
89431,560,68954,3.5,1469647904
89533,560,69134,4,1469655340
89614,560,69481,4,1469648812
89811,560,69951,4,1469649400
89890,560,70286,4,1469648001
89988,560,71057,2.5,1469654817
90013,560,71156,4,1469651767
90031,560,71254,3,1469655347
90254,560,72011,3,1469747474
90570,560,73017,3.5,1469654714
90632,560,73344,4,1469675570
90642,560,73681,3,1469747707
90741,560,74458,3.5,1469648061
90756,560,74510,4,1469652612
91010,560,76251,3.5,1469648128
91169,560,78209,3.5,1469655261
91288,560,78772,0.5,1469655031
91487,560,79132,4,1469647819
91666,560,79702,2.5,1469654725
91768,560,80463,4,1469652928
91853,560,80831,2.5,1478041012
91927,560,81383,2.5,1469675874
92023,560,81591,4,1469657590
92237,560,82202,1,1469655294
92266,560,82459,4,1469654732
92410,560,84152,3,1469648482
92495,560,84944,3,1469648956
92517,560,84954,2.5,1469649072
92603,560,85414,3.5,1469747238
92866,560,86882,3,1469657505
93073,560,87869,3.5,1478040747
93129,560,88125,3,1469648381
93159,560,88129,4.5,1469648568
93291,560,88744,3.5,1469649100
93380,560,89470,3.5,1469653027
93513,560,89804,4,1469653923
93577,560,90376,3.5,1469655838
93623,560,90531,4,1469653896
93729,560,91128,4,1469769190
93743,560,91353,3.5,1469652062
93808,560,91500,3,1469649014
93883,560,91529,3.5,1469647985
93906,560,91535,3.5,1478040820
94019,560,91658,4,1469652577
94100,560,92259,3,1469647914
94152,560,92694,4,1469651753
94241,560,93510,3,1469649145
94455,560,94959,3.5,1469652710
94815,560,96610,3.5,1469648750
94897,560,96945,3.5,1469677624
94959,560,97306,3,1469673947
94985,560,97752,2.5,1478040713
95024,560,97913,3.5,1469648870
95319,560,99114,3.5,1469648007
95401,560,100383,3.5,1469657722
95588,560,102194,4,1478040864
95612,560,102407,3,1469649006
95702,560,102903,1.5,1469649211
96130,560,105213,2.5,1478040909
96131,560,105246,3.5,1469677496
96199,560,105954,3.5,1469657518
96253,560,106100,4,1469648578
96419,560,106782,4,1469648763
96517,560,107348,3,1469654016
96535,560,107406,2,1478040775
96640,560,108932,4,1469648960
96667,560,109313,4,1469675837
96718,560,109374,4,1469652903
96792,560,109487,3,1469652912
97005,560,111384,4,1469653462
97090,560,111759,3,1469648012
97272,560,112552,3.5,1469657571
97310,560,112556,4,1469648505
97569,560,115149,4,1469649016
97609,560,115569,4,1469652434
97752,560,116797,3,1469648537
98043,560,120478,3.5,1470702691
98134,560,122882,4,1469648716
98176,560,122886,4,1469647302
98188,560,122890,3.5,1469677869
98310,560,122904,3,1469647296
98568,560,128360,3.5,1469647417
98653,560,130498,3.5,1469653146
98667,560,130576,2,1469647568
98772,560,133771,4,1469649529
98827,560,134130,4,1469647282
98924,560,134853,3.5,1469647901
99053,560,136018,3,1469647551
99067,560,136020,2.5,1469647583
99223,560,139385,2.5,1469647349
99242,560,139644,4,1469647338
99358,560,141866,4,1469653431
99420,560,142558,3,1469675690
99472,560,143859,3.5,1469647718
99563,560,148238,2.5,1469647730
99589,560,148626,4.5,1469647293
99603,560,148881,4,1469649386
99709,560,152077,4,1469647368
99772,560,154975,4,1470252660
99777,560,155288,3.5,1469647379
190,559,1,5,865095758
310,559,2,4,845476032
522,559,6,5,865095857
731,559,10,3,845475880
870,559,15,3,845476569
1120,559,19,2,845475946
1662,559,32,3,845475965
1789,559,34,5,845475917
1867,559,36,4,845476089
1965,559,39,3,845475987
2372,559,48,3,845476159
2659,559,58,4,865095758
2834,559,66,3,865096234
2965,559,76,3,865096444
3172,559,95,4,865095801
3327,559,104,3,845476382
3385,559,107,3,845476830
3595,559,110,4,845475880
3768,559,112,3,845476335
3867,559,135,3,865096085
4025,559,145,3,845476229
4231,559,150,3,845475789
4417,559,153,3,845475828
4594,559,160,2,845475987
4691,559,161,3,845475880
4931,559,165,3,845475827
4997,559,168,3,845476105
5162,559,173,3,845475999
5178,559,174,1,845476569
5376,559,185,3,845475896
5433,559,186,3,845476065
5569,559,196,3,845476032
5654,559,204,2,845476056
5690,559,207,4,845476370
5920,559,218,5,845476352
6157,559,227,3,845476247
6366,559,234,3,845476293
6501,559,237,4,845476218
6766,559,253,3,845475896
6789,559,255,2,845476518
7080,559,260,5,865095758
7196,559,265,5,845476125
7354,559,273,3,845476170
7369,559,275,2,845476898
7710,559,292,3,845475880
8137,559,296,3,845475789
8390,559,314,4,845476475
8552,559,316,3,845475863
8642,559,317,3,845475965
8942,559,318,5,845475863
9041,559,327,4,845476259
9146,559,329,3,845475849
9229,559,333,2,845476159
9337,559,338,3,845476311
9422,559,339,4,845475896
9469,559,342,3,845476247
9627,559,344,3,845475828
9818,559,349,3,845475828
9880,559,350,3,845475987
10014,559,355,3,845476125
10311,559,356,4,845475863
10437,559,357,3,845475964
10517,559,362,3,845476335
10674,559,364,4,845475917
10845,559,367,3,845475935
10930,559,368,3,845476079
10997,559,370,3,845476170
11076,559,374,1,845476444
11269,559,377,4,845475917
11470,559,380,3,845475789
11582,559,405,2,845476487
11672,559,410,3,845475935
11720,559,413,2,845476352
11741,559,415,3,845476422
11839,559,420,3,845475987
12012,559,432,3,845475999
12114,559,434,2,845475863
12183,559,435,2,845475987
12400,559,442,3,845476017
12554,559,454,3,845475896
12600,559,455,1,845476370
12773,559,457,3,845475849
12882,559,466,2,845476218
13032,559,474,3,845476017
13060,559,475,5,845476276
13298,559,480,5,845475863
13398,559,485,3,845476159
13423,559,489,3,845476569
13451,559,491,3,845476276
13515,559,494,3,845476293
13695,559,500,3,845475935
13809,559,508,4,845476056
13874,559,509,4,845476017
13953,559,516,3,845476500
13985,559,519,2,845476408
14051,559,520,3,845476218
14102,559,524,4,845476569
14365,559,529,5,845476352
14407,559,532,3,845476311
14421,559,533,3,845476533
14572,559,539,4,845475946
14782,559,543,2,845476259
14793,559,544,3,845476928
14912,559,551,4,845476065
14977,559,552,3,845476199
15451,559,587,3,845475935
15630,559,588,4,845475828
15852,559,589,4,845475917
16202,559,592,3,845475789
16575,559,594,3,845476142
16712,559,595,3,845475849
16782,559,596,3,845476276
16909,559,597,3,845475946
17118,559,608,4,865095801
17173,559,610,4,845476335
17241,559,616,3,845476370
17542,559,648,3,865095840
17621,559,653,3,865095801
17680,559,661,5,845476518
17712,559,667,2,845476708
17955,559,708,4,845476396
18111,559,725,3,865096213
18234,559,733,4,865095801
18363,559,736,3,845476080
18508,559,745,5,865095758
18536,559,748,3,865095840
19009,559,780,5,865095875
19093,559,783,4,865095819
19246,559,786,4,865095875
19633,559,836,3,865096068
22807,559,1073,3,865095819
24398,559,1183,4,865095771
26038,559,1210,4,865095758
30325,559,1356,4,865095647
31234,559,1391,3,865096039
31698,559,1429,3,865096099
32508,559,1527,5,865096128
32616,559,1544,3,865095647
32795,559,1566,4,867760946
33066,559,1580,5,868277238
3095,558,94,3,1035415930
6030,558,223,4,1035416048
8136,558,296,3,1035415412
10844,558,367,3,1035415962
15105,558,555,3,1035415992
16478,558,593,4,1035415332
16908,558,597,5,1035416173
17689,558,662,5,1035416009
22490,558,1043,2,1035415459
22806,558,1073,5,1035416155
23618,558,1097,4,1035415412
26845,558,1222,5,1035415531
28159,558,1259,4,1035416009
35114,558,1721,4,1035415303
35770,558,1798,3,1035415332
36766,558,1923,4,1035416409
37474,558,1968,5,1035415531
38752,558,2028,4,1035415373
41726,558,2297,5,1035416242
45007,558,2568,5,1035416048
50351,558,2987,4,1035415942
51104,558,3052,1,1035415531
52427,558,3186,5,1035416294
53228,558,3274,4,1035415373
53307,558,3285,4,1035416320
54670,558,3479,3,1035416107
55193,558,3534,4,1035416222
57561,558,3824,5,1035416023
57586,558,3825,4,1035416340
57665,558,3831,5,1035415531
60061,558,4062,4,1035416375
60458,558,4159,5,1035416048
60488,558,4164,3,1035415962
61481,558,4306,5,1035416189
61548,558,4308,5,1035416273
64127,558,4886,4,1035415615
64369,558,4903,2,1035415615
65132,558,4993,5,1035415811
65608,558,5064,5,1035415811
65624,558,5065,5,1035416023
65680,558,5081,2,1035415685
65802,558,5127,4,1035415746
65809,558,5128,1,1035415850
65890,558,5152,4,1035415823
65925,558,5171,5,1035415667
66061,558,5219,3,1035415685
66222,558,5266,4,1035415615
66265,558,5283,3,1035415701
66307,558,5293,3,1035415648
66316,558,5294,3,1035415648
66442,558,5312,3,1035415667
66505,558,5329,5,1035415729
66839,558,5387,5,1035415729
66868,558,5388,3,1035415648
67058,558,5419,5,1035415746
67065,558,5420,5,1035415871
730,557,10,4.5,1452797765
4230,557,150,4.5,1452874576
4930,557,165,5,1452797740
6305,557,231,3.5,1452797746
7079,557,260,3,1452797284
8941,557,318,4.5,1452797268
9626,557,344,4,1452797719
14302,557,527,4,1452797283
17541,557,648,5,1452797714
22392,557,1036,5,1452797306
24831,557,1196,3,1452797288
25178,557,1198,3.5,1452797292
26037,557,1210,3,1452797322
29447,557,1291,4,1453467758
32103,557,1485,4.5,1453233004
33065,557,1580,3,1452874619
35113,557,1721,3.5,1452797735
38751,557,2028,3.5,1452874629
45267,557,2571,4.5,1452797277
45774,557,2617,4.5,1452875032
45928,557,2628,2,1452874621
46784,557,2700,0.5,1452875020
61480,557,4306,4.5,1452797727
64295,557,4896,4.5,1452875027
68040,557,5618,5,1453467894
87591,557,60069,4,1453467942
98826,557,134130,3.5,1452934442
15629,556,588,5,1534321062
51331,556,3081,4,1534321047
64294,556,4896,5,1534320962
65131,556,4993,4.5,1534320935
68659,556,5816,4.5,1534320982
69180,556,5952,4,1534320953
71485,556,6539,4,1534321011
72147,556,6754,4,1534321199
74022,556,7153,4,1534320952
76013,556,8368,4,1534321009
81372,556,40815,4,1534321013
81521,556,41566,3.5,1534320971
83489,556,48394,4,1534320956
84105,556,49649,4.5,1534321075
85389,556,54001,4,1534321024
86261,556,56171,4,1534321207
88423,556,63992,2.5,1534321030
89785,556,69844,3.5,1534320977
90502,556,72998,4,1534321171
90761,556,74530,3.5,1534321044
90829,556,74789,4,1534321017
90948,556,76093,5,1534320965
91151,556,78105,4,1534321036
93128,556,88125,4.5,1534320986
94211,556,93363,4,1534321171
94387,556,94780,3.5,1534321052
95201,556,98809,4,1534320967
97395,556,112852,5,1534321287
97963,556,118997,4,1534321209
98187,556,122890,4,1534321026
100065,556,162600,4,1534321200
100781,556,187031,4,1534321194
189,555,1,4,978746159
372,555,3,5,978747454
1119,555,19,3,980123949
1223,555,21,4,978746440
1309,555,24,5,978841879
1455,555,29,4,978841345
1661,555,32,4,978841464
1964,555,39,4,978746326
2560,555,50,5,978819462
2823,555,65,3,980125946
2925,555,72,3,978746552
2951,555,75,3,980125866
3054,555,88,4,980126008
3326,555,104,5,978746676
3594,555,110,5,978840250
3781,555,116,3,980124922
3959,555,141,4,978746874
4024,555,145,4,978748996
4229,555,150,4,978748797
4416,555,153,3,978749155
4454,555,155,1,978749372
4593,555,160,2,978842115
5099,555,172,2,978842115
5161,555,173,1,978842149
5375,555,185,3,978841950
5432,555,186,3,978747317
5443,555,187,5,978746596
5568,555,196,3,978841950
5627,555,203,3,978747627
5896,555,216,3,978747041
5919,555,218,4,978747454
6304,555,231,4,978746933
7078,555,260,5,978841221
7843,555,293,5,978840381
8135,555,296,4,978840045
8389,555,314,4,978840250
8551,555,316,4,978841730
8940,555,318,5,978840009
9040,555,327,2,978842077
9145,555,329,3,978841817
9228,555,333,5,978746031
9309,555,337,5,978840870
9421,555,339,3,978747261
9625,555,344,4,978747261
10310,555,356,5,978746471
10436,555,357,4,978746353
10843,555,367,3,978746552
11039,555,372,4,978746793
11469,555,380,4,978746471
